,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode
4618,9136102680,626500.0,3,1.75,1610,3210,1.0,0,0,4,3,0.0,1928,0.0,98103
4619,2581900165,1130000.0,4,3.5,4300,8406,2.0,0,2,3,7,720.0,1987,0.0,98040
4620,3793501050,399950.0,4,2.5,3200,7545,2.0,0,0,3,3,0.0,2003,0.0,98038
4621,619000100,419000.0,3,1.75,2140,15030,1.0,0,0,2,3,570.0,1958,0.0,98166
4622,4178700100,1160000.0,4,2.5,4240,43995,2.0,0,0,3,6,0.0,1989,0.0,98075
4623,3225059223,1410000.0,4,3.5,3410,10769,2.0,0,0,3,6,0.0,2008,0.0,98004
4624,3885805325,710000.0,4,2.75,2090,8064,2.0,0,0,4,3,0.0,1967,0.0,98033
4625,4151800195,650000.0,3,1.0,1410,4840,1.0,0,1,2,2,180.0,1942,0.0,98033
4626,1137300690,369900.0,4,2.5,2820,33750,2.0,0,0,2,5,0.0,1984,0.0,98072
4627,203600590,641000.0,4,2.5,2770,63118,2.0,0,0,3,5,0.0,1997,0.0,98014
4628,7745500015,403000.0,3,1.0,1400,6879,1.0,0,0,3,3,0.0,1951,0.0,98155
4629,1370802600,1020000.0,3,3.25,3620,4000,2.0,0,0,3,6,890.0,2005,0.0,98199
4630,5452800645,865000.0,4,2.5,2260,13600,1.0,0,0,2,4,490.0,1974,0.0,98040
4631,1324049015,2490000.0,4,2.5,3440,23954,2.0,1,3,4,6,1180.0,1931,0.0,98040
4632,7645900165,810000.0,4,1.0,2150,3588,2.0,0,3,2,4,300.0,1926,0.0,98126
4633,6798100652,316750.0,3,2.5,1256,1154,3.0,0,0,3,3,0.0,2005,0.0,98125
4634,1023079147,652500.0,4,2.25,2220,130244,2.0,0,0,3,4,0.0,1989,0.0,98027
4635,7972601250,360000.0,6,2.75,2850,15240,1.0,0,0,3,3,1000.0,1962,0.0,98106
4636,421000215,208000.0,2,1.0,700,5100,1.0,0,0,2,1,0.0,1953,0.0,98056
4637,4054520100,898000.0,4,2.5,3700,63991,2.0,0,0,3,6,0.0,1992,0.0,98077
4638,3579700015,295000.0,4,1.75,1400,11934,1.0,0,0,3,3,350.0,1961,0.0,98028
4639,9310300215,652500.0,4,1.75,3130,18253,2.0,0,0,3,3,0.0,1978,0.0,98133
4640,3905081800,560000.0,4,3.0,2170,5764,2.0,0,0,3,4,0.0,1992,0.0,98029
4641,7236100025,280000.0,3,1.0,1020,8400,1.0,0,0,2,3,0.0,1957,0.0,98056
4642,2023049206,289950.0,3,2.5,1760,8584,2.0,0,0,4,3,0.0,1937,0.0,98148
4643,3223059015,397500.0,3,2.5,1860,44093,1.0,0,0,3,3,0.0,1978,0.0,98055
4644,1726069064,380000.0,2,1.0,1140,75132,1.0,0,0,3,3,0.0,1956,0.0,98077
4645,1423089162,415900.0,3,2.5,1670,22703,1.0,0,0,3,3,360.0,1988,0.0,98045
4646,8024201503,475000.0,2,1.75,1710,8645,1.0,0,0,2,3,200.0,1923,0.0,98115
4647,859000110,125000.0,1,1.0,500,7440,1.0,0,0,0,1,0.0,1928,0.0,98106
4648,2322059039,238000.0,3,1.0,1470,32670,1.0,0,0,3,3,450.0,1958,0.0,98042
4649,2023049245,296000.0,4,1.5,1370,9750,1.0,0,0,3,3,300.0,1953,0.0,98168
4650,114100745,475000.0,6,3.0,3470,117612,2.0,0,0,3,3,0.0,1924,0.0,98028
4651,2391601380,390000.0,3,2.25,1650,6250,2.0,0,0,3,3,0.0,1910,0.0,98116
4652,2313900740,425000.0,3,1.0,1180,3750,1.0,0,0,3,2,150.0,1940,0.0,98116
4653,9521101015,725000.0,6,3.0,3110,5000,2.0,0,0,4,3,1300.0,1921,0.0,98103
4654,1036400110,605000.0,3,2.25,2080,12134,1.0,0,0,2,4,550.0,1973,0.0,98052
4655,2572400100,302000.0,3,1.0,1600,1950,2.0,0,0,1,3,0.0,1906,0.0,98122
4656,6821600300,886000.0,3,2.25,2380,6000,2.0,0,0,4,5,730.0,1931,0.0,98199
4657,9547205225,540000.0,4,1.75,1630,6120,1.0,0,0,4,3,650.0,1918,0.0,98115
4658,3876312490,435000.0,4,2.25,1910,8400,2.0,0,0,3,3,0.0,1975,0.0,98072
4659,1591600044,409000.0,4,3.25,3140,10752,2.0,0,0,3,3,840.0,1992,0.0,98146
4660,7201800090,405000.0,3,1.0,1250,7280,1.0,0,0,3,3,0.0,1975,0.0,98052
4661,4221270100,560200.0,3,2.5,1990,3984,2.0,0,0,3,4,0.0,2004,0.0,98075
4662,2473410690,324000.0,4,1.75,2110,7208,1.0,0,0,3,4,940.0,1975,0.0,98058
4663,7300410110,390000.0,4,2.5,2490,8290,2.0,0,0,3,5,0.0,1999,0.0,98092
4664,7224500090,414000.0,2,1.0,800,5000,1.0,0,0,3,2,0.0,1938,0.0,98055
4665,7852000110,441500.0,3,2.5,2360,4670,2.0,0,0,3,3,0.0,1998,0.0,98065
4666,4302200590,375000.0,3,2.5,1770,5146,2.0,0,0,3,3,0.0,1992,0.0,98106
4667,8635750090,668500.0,4,2.5,2710,5500,2.0,0,0,3,5,0.0,1999,0.0,98074
4668,1133000100,540000.0,5,1.5,1940,10202,2.0,0,0,2,3,0.0,1940,0.0,98125
4669,7631800025,1040000.0,4,3.25,3450,11240,2.0,0,3,2,6,1020.0,1960,2001.0,98166
4670,2998800110,1350000.0,4,3.25,3440,4920,2.0,0,4,3,6,920.0,2014,0.0,98116
4671,2432000110,758000.0,4,2.75,2410,9549,1.0,0,0,2,3,630.0,1956,0.0,98033
4672,824059140,949880.0,4,2.25,2290,10687,2.0,0,0,3,5,0.0,1978,0.0,98004
4673,4229400015,570000.0,3,1.0,1030,4089,2.0,0,0,3,3,0.0,1927,0.0,98116
4674,7805450110,736000.0,4,2.5,2290,12047,2.0,0,0,2,5,0.0,1988,0.0,98006
4675,9839301055,670000.0,3,1.5,1490,4400,2.0,0,0,2,3,0.0,1906,0.0,98122
4676,9471201110,1130000.0,4,1.75,2370,8400,1.0,0,0,4,5,1100.0,1949,0.0,98105
4677,1189000645,650000.0,4,2.0,1930,3976,2.0,0,0,2,4,0.0,1914,0.0,98122
4678,6788201015,690000.0,2,1.75,1600,4000,1.0,0,0,4,3,750.0,1918,0.0,98112
4679,425069147,610000.0,4,2.25,2240,45738,2.0,0,0,3,3,0.0,1988,0.0,98053
4680,9268200600,413500.0,2,1.0,770,4000,1.0,0,0,4,1,0.0,1924,0.0,98117
4681,9201000100,765000.0,3,2.5,2300,9752,2.0,0,1,3,4,0.0,1968,2003.0,98075
4682,4140930110,828200.0,4,2.75,3400,7081,2.0,0,0,3,5,0.0,2001,0.0,98006
4683,7226000110,205000.0,2,1.0,900,4397,1.0,0,0,3,2,0.0,1918,0.0,98055
4684,4358700100,465000.0,3,2.5,1450,5175,1.0,0,0,3,4,420.0,1995,0.0,98133
4685,2228900195,556000.0,4,2.5,2240,5402,2.0,0,0,3,4,0.0,2005,0.0,98133
4686,3905100740,540000.0,4,2.5,1780,4169,2.0,0,0,3,4,0.0,1994,0.0,98029
4687,3295900490,423000.0,4,2.5,2320,4254,2.0,0,0,3,4,0.0,2004,0.0,98059
4688,7379700051,375000.0,3,1.75,1590,14766,1.0,0,0,3,4,0.0,1963,0.0,98007
4689,7348200195,173250.0,3,1.0,990,12696,2.0,0,0,3,3,0.0,1936,0.0,98168
4690,4047200300,599900.0,3,1.5,2605,12030,1.0,0,0,3,4,1250.0,2003,0.0,98019
4691,4242900215,646000.0,5,2.75,2870,4461,1.0,0,0,3,3,1220.0,1976,0.0,98107
4692,7851980100,1080000.0,5,4.75,5180,17811,2.0,0,1,3,7,1110.0,2001,0.0,98065
4693,9126101645,558000.0,4,2.0,2180,3870,1.0,0,0,3,3,1160.0,1900,0.0,98122
4694,2695600375,354000.0,2,1.0,850,5225,1.0,0,0,3,3,0.0,1949,0.0,98126
4695,6648150090,1200000.0,4,4.0,4050,9517,2.0,0,0,3,7,690.0,1990,0.0,98040
4696,1189000245,670000.0,4,2.0,2250,4200,2.0,0,0,3,3,600.0,1909,0.0,98122
4697,1169000057,1130000.0,6,4.25,3100,9378,3.0,0,1,3,7,0.0,1978,0.0,98112
4698,4013800131,267500.0,2,1.0,1747,12250,3.0,0,0,2,2,0.0,1948,0.0,98001
4699,1787270090,299800.0,4,2.5,2410,4708,2.0,0,0,3,4,0.0,2002,0.0,98092
4700,4037200735,430000.0,4,1.75,2070,9120,1.0,0,0,2,3,820.0,1958,0.0,98008
4701,4083302370,775000.0,5,1.0,1860,3040,2.0,0,0,3,3,330.0,1921,0.0,98103
4702,4319200820,333000.0,3,1.0,950,5214,1.0,0,0,3,3,120.0,1944,0.0,98126
4703,7663700551,336000.0,3,2.0,1060,11765,1.0,0,0,2,2,0.0,1951,0.0,98125
4704,6821102350,323000.0,2,1.0,880,1712,2.0,0,0,2,3,0.0,1945,0.0,98199
4705,723069089,575000.0,4,2.5,2550,56628,2.0,0,0,3,5,0.0,2001,0.0,98027
4706,8165500110,328000.0,2,2.25,1550,2079,2.0,0,0,3,4,0.0,2008,0.0,98106
4707,8081900195,572500.0,3,1.0,1590,4600,2.0,0,0,2,3,300.0,1926,0.0,98117
4708,2878601425,600000.0,3,1.75,1650,5100,1.0,0,0,4,3,610.0,1908,0.0,98115
4709,5104512070,412000.0,4,3.0,2430,7242,2.0,0,0,3,4,0.0,2003,0.0,98038
4710,3885802970,827500.0,3,2.5,1810,7200,1.0,0,0,4,3,500.0,1960,0.0,98033
4711,3021049140,300000.0,4,2.5,2890,17349,2.0,0,0,3,4,0.0,1994,0.0,98023
4712,5249801720,415000.0,3,2.5,1280,5040,2.0,0,0,2,3,0.0,1985,0.0,98118
4713,2025049006,750000.0,7,2.75,3410,4056,2.0,0,0,2,4,0.0,1906,0.0,98102
4714,7575700015,800000.0,3,2.75,2220,4000,2.0,0,0,3,4,520.0,1914,2000.0,98122
4715,2724049146,420000.0,3,1.0,1060,6000,1.0,0,0,3,4,0.0,1954,0.0,98118
4716,8074200100,266000.0,3,1.5,1120,8250,1.0,0,0,2,3,0.0,1957,0.0,98056
4717,1517900100,499000.0,4,2.5,2680,10590,2.0,0,0,3,4,0.0,2004,0.0,98019
4718,2391602250,440000.0,4,1.5,1770,5750,2.0,0,0,3,3,0.0,1947,0.0,98116
4719,7635801311,495000.0,3,2.0,2950,12196,2.0,0,0,2,3,640.0,1918,0.0,98166
4720,3362401295,630000.0,2,1.75,1260,5300,1.0,0,0,2,3,420.0,1951,0.0,98103
4721,3303230110,424000.0,3,1.75,1430,6818,1.0,0,0,4,3,0.0,1972,0.0,98034
4722,1522600100,760000.0,4,2.5,2730,36183,2.0,0,0,3,5,0.0,1986,0.0,98052
4723,6646200090,650000.0,4,3.5,3270,15704,2.0,0,0,3,5,1160.0,1990,0.0,98074
4724,2522059112,248500.0,4,1.75,1720,10018,1.0,0,0,4,3,0.0,1960,0.0,98042
4725,3205100110,379600.0,3,1.75,1270,12420,1.0,0,0,2,3,0.0,1962,0.0,98056
4726,6414100025,538000.0,4,2.5,3260,10032,1.0,0,0,3,4,1300.0,1978,0.0,98125
4727,3529000930,530000.0,4,2.5,2050,6360,2.0,0,0,3,4,0.0,1988,0.0,98029
4728,4141400100,545000.0,4,2.25,2050,9720,2.0,0,0,3,4,0.0,1967,0.0,98008
4729,9562200090,925000.0,4,3.0,3580,35261,2.0,0,0,3,6,0.0,1985,0.0,98072
4730,7399800110,565000.0,4,2.75,1960,48787,2.0,0,0,2,5,0.0,1983,0.0,98072
4731,6917700356,405100.0,2,1.0,840,3522,1.0,0,0,3,2,0.0,1947,0.0,98199
4732,4040800600,502000.0,3,1.75,1300,8800,1.0,0,0,2,4,0.0,1963,0.0,98008
4733,3629920300,425000.0,3,2.25,1260,3000,2.0,0,0,3,3,0.0,2003,0.0,98029
4734,8944290090,233500.0,3,2.25,1650,2958,2.0,0,0,3,3,0.0,1985,0.0,98031
4735,8091410930,287000.0,3,2.5,1710,10341,2.0,0,1,3,3,0.0,1986,0.0,98030
4736,3313600266,190000.0,3,1.0,1180,8775,1.0,0,0,3,3,0.0,1966,0.0,98002
4737,9508850100,666000.0,3,2.25,2780,31510,2.0,0,0,3,4,0.0,1979,0.0,98053
4738,3330501545,330000.0,2,1.0,950,3090,1.0,0,0,2,2,0.0,1909,0.0,98118
4739,31000165,1490000.0,5,3.5,3620,7821,2.0,0,1,3,6,830.0,1958,2010.0,98040
4740,4123810090,393000.0,3,2.25,2140,10256,2.0,0,0,3,4,0.0,1987,0.0,98038
4741,1180500100,353000.0,4,2.75,1920,4627,1.0,0,0,3,4,910.0,1998,0.0,98178
4742,7549801140,260000.0,2,1.0,750,6720,1.0,0,0,3,2,0.0,1916,0.0,98108
4743,7254000100,680000.0,3,2.5,2060,2551,2.0,0,0,3,4,160.0,2001,0.0,98005
4744,644200090,921000.0,3,2.25,2380,11200,1.0,0,0,2,4,0.0,1963,0.0,98004
4745,5101407305,319000.0,2,1.0,750,6380,1.0,0,0,3,3,0.0,1949,0.0,98125
4746,6817801030,280000.0,3,1.0,1160,10881,1.0,0,0,1,3,240.0,1983,0.0,98074
4747,7454001280,220000.0,3,1.0,1050,6300,1.0,0,0,3,2,0.0,1942,0.0,98146
4748,8651440740,219000.0,3,1.5,1740,5200,1.0,0,0,2,3,680.0,1977,0.0,98042
4749,1954430190,528000.0,4,2.75,2050,7171,1.0,0,0,3,4,510.0,1988,0.0,98074
4750,4292300010,405000.0,3,1.75,1980,8100,1.0,0,0,2,3,670.0,1949,0.0,98133
4751,8929000290,372977.0,3,2.5,1690,1618,2.0,0,0,3,4,540.0,2014,0.0,98029
4752,1250201680,934550.0,4,3.25,2320,5900,2.0,0,1,2,5,0.0,1910,0.0,98144
4753,868001705,1470000.0,3,1.5,2480,9900,2.0,0,3,3,6,350.0,1940,0.0,98177
4754,1370801585,975000.0,4,2.25,2290,5350,2.0,0,0,2,5,170.0,1958,0.0,98199
4755,7501000130,800866.0,5,2.5,3180,13806,2.0,0,0,2,6,0.0,1990,0.0,98033
4756,4178300130,950000.0,7,3.5,3470,16264,2.0,0,0,2,5,0.0,1980,0.0,98007
4757,7550801206,624000.0,4,3.0,1540,4140,2.0,0,0,4,3,0.0,1902,0.0,98107
4758,9201300050,1850000.0,5,2.25,2800,8442,2.0,1,4,3,5,0.0,1963,2001.0,98075
4759,3816300095,310000.0,3,1.0,1050,9876,1.0,0,0,3,3,0.0,1953,0.0,98028
4760,7399301100,315000.0,3,1.75,1480,6800,1.0,0,0,2,3,0.0,1968,0.0,98055
4761,4151800470,675000.0,3,2.0,1010,5973,1.0,0,0,4,2,0.0,1942,0.0,98033
4762,7811000020,490000.0,3,1.75,1660,8208,1.0,0,0,2,4,0.0,1965,0.0,98005
4763,5166700050,600000.0,5,2.25,2760,6350,1.0,0,0,3,3,0.0,1958,0.0,98126
4764,4045500130,154000.0,2,1.0,1040,20524,1.0,0,3,3,2,0.0,1949,1989.0,98014
4765,2927600675,480000.0,4,1.75,2220,6500,2.0,0,3,2,4,0.0,1964,0.0,98166
4766,7686202580,196900.0,3,1.0,1270,7500,1.0,0,0,3,2,0.0,1954,0.0,98198
4767,5690500095,735000.0,3,3.25,2960,39370,2.0,0,0,3,6,0.0,1989,0.0,98011
4768,3876540630,205500.0,3,2.0,1330,8748,1.0,0,0,3,3,0.0,1986,0.0,98003
4769,8929000170,357186.0,2,1.75,1210,1040,2.0,0,0,3,4,0.0,2014,0.0,98029
4770,2621400080,275000.0,4,2.5,2120,6754,2.0,0,0,3,3,0.0,1998,0.0,98030
4771,8154100020,248500.0,3,1.75,2090,12026,1.0,0,0,2,3,0.0,1948,0.0,98002
4772,8097000190,350000.0,3,2.5,2680,7836,2.0,0,0,3,4,0.0,1990,2009.0,98092
4773,2624089181,390000.0,4,2.75,1790,47250,1.0,0,0,3,3,570.0,1987,0.0,98045
4774,8718500275,390000.0,3,2.75,1950,12240,1.0,0,0,3,3,700.0,1956,0.0,98028
4775,3575305495,660000.0,5,2.25,3740,14913,2.0,0,0,2,5,0.0,1979,0.0,98074
4776,411100020,310000.0,3,1.75,1140,8263,1.0,0,0,4,3,0.0,1950,0.0,98155
4777,9113200020,717000.0,3,2.5,2480,5137,2.0,0,0,3,5,0.0,2000,0.0,98052
4778,2011400019,260000.0,5,2.5,2580,11250,1.0,0,0,3,3,1170.0,1964,0.0,98198
4779,3912000020,745000.0,3,2.0,2290,5001,1.0,0,0,2,3,800.0,1960,0.0,98103
4780,8078370010,470000.0,4,2.5,2320,12042,1.0,0,0,2,3,1000.0,1975,0.0,98072
4781,5104650020,429000.0,3,2.5,2530,8820,2.0,0,0,3,4,0.0,1997,0.0,98031
4782,7417700664,220000.0,4,2.0,1400,7140,1.0,0,0,3,3,0.0,1969,0.0,98155
4783,2770604920,497000.0,3,3.0,2060,1850,2.0,0,0,3,4,0.0,2007,0.0,98119
4784,1930300190,716100.0,3,1.0,1640,4000,2.0,0,0,4,3,0.0,1909,0.0,98103
4785,3024079069,371000.0,4,1.0,1960,94525,2.0,0,0,3,2,0.0,1979,0.0,98027
4786,723069049,379000.0,5,2.75,3000,25175,1.0,0,0,2,3,1500.0,1961,0.0,98027
4787,2210500019,937500.0,3,1.0,1320,8500,1.0,0,0,2,3,0.0,1954,0.0,98039
4788,3856901435,720000.0,4,2.0,1760,4500,2.0,0,0,4,3,0.0,1906,0.0,98103
4789,3948900050,616000.0,3,3.25,2130,2306,2.0,0,2,4,3,710.0,1924,0.0,98136
4790,5412400170,259000.0,3,2.0,1390,7120,1.0,0,0,3,3,0.0,1988,0.0,98030
4791,2856102280,538000.0,3,1.75,1400,3825,2.0,0,0,2,2,300.0,1904,0.0,98117
4792,3288100290,605000.0,3,2.75,3230,9576,2.0,0,0,2,4,0.0,1966,0.0,98034
4793,5145000190,369950.0,3,1.0,1110,7603,1.0,0,0,3,3,0.0,1967,0.0,98034
4794,6679000170,310000.0,3,2.5,1670,4220,2.0,0,0,3,3,0.0,2002,0.0,98038
4795,9536601045,227500.0,3,1.0,1540,9450,1.0,0,0,2,3,0.0,1960,0.0,98198
4796,8731981410,274000.0,4,2.25,2090,7400,1.0,0,0,3,5,420.0,1973,0.0,98023
4797,3574801350,410000.0,3,2.0,1410,8088,1.0,0,0,3,3,0.0,1987,0.0,98034
4798,1922069099,354800.0,3,2.0,1370,78408,1.0,0,0,4,3,0.0,1964,0.0,98042
4799,871001735,650000.0,4,2.25,1910,5120,1.0,0,0,3,4,610.0,1954,0.0,98199
4800,2022059308,353000.0,3,2.0,1678,13862,1.0,0,0,3,3,0.0,1994,0.0,98030
4801,2525300480,224975.0,3,1.0,960,12745,1.0,0,0,2,2,0.0,1977,0.0,98038
4802,7979900440,600000.0,2,1.75,2080,13054,1.0,0,2,3,3,0.0,1951,0.0,98155
4803,2558660290,437500.0,3,2.25,1790,7700,1.0,0,0,2,3,450.0,1976,0.0,98034
4804,8650300190,567000.0,3,2.5,2540,6093,2.0,0,0,3,5,0.0,1999,0.0,98034
4805,8643000225,225000.0,5,1.5,1790,11656,2.0,0,0,3,3,0.0,1963,0.0,98198
4806,1105000233,255000.0,2,1.0,940,9330,1.0,0,0,3,2,0.0,1941,0.0,98118
4807,9831200500,2480000.0,5,3.75,6810,7500,3.0,0,0,3,7,700.0,1922,0.0,98102
4808,945000250,370000.0,2,1.0,900,4600,1.0,0,0,3,2,0.0,1951,0.0,98117
4809,4101410050,675000.0,4,1.75,1900,8800,1.0,0,0,3,4,760.0,1975,0.0,98033
4810,1571100130,285000.0,3,1.0,1440,4268,1.0,0,0,3,3,400.0,1953,0.0,98108
4811,7932000078,310000.0,3,1.75,2070,37904,1.0,0,0,2,3,650.0,1973,0.0,98058
4812,2592400170,475000.0,4,2.5,2240,7245,1.0,0,0,2,3,1100.0,1972,0.0,98034
4813,2517010630,410000.0,4,2.5,3320,5034,2.0,0,0,2,3,0.0,2006,0.0,98042
4814,6926700225,895000.0,4,2.25,1950,5950,1.0,0,0,3,4,620.0,1947,0.0,98109
4815,8820902905,375000.0,3,1.5,1240,7733,1.0,0,0,3,2,450.0,1941,0.0,98125
4816,5104510190,349000.0,4,2.5,1830,4694,2.0,0,0,3,3,0.0,2003,0.0,98038
4817,9839301060,650500.0,3,1.75,1740,4400,2.0,0,0,3,4,0.0,1903,0.0,98122
4818,2425700005,760000.0,3,1.75,1410,15120,1.0,0,0,2,3,0.0,1950,0.0,98004
4819,9276201190,480000.0,4,2.75,2050,3960,1.0,0,0,2,3,870.0,1986,0.0,98116
4820,8644210050,689000.0,4,2.75,3220,16145,2.0,0,0,3,6,0.0,1993,0.0,98075
4821,2741100280,415000.0,3,1.75,1960,5000,1.0,0,0,4,2,980.0,1911,0.0,98108
4822,2891000680,195000.0,3,1.75,1070,6110,1.0,0,0,2,3,0.0,1968,0.0,98002
4823,7366100080,318000.0,5,2.5,2820,9956,1.0,0,0,2,3,1410.0,1967,0.0,98168
4824,3211270170,404000.0,4,3.0,4060,35621,1.0,0,0,3,5,2030.0,1989,0.0,98092
4825,3330500920,339950.0,2,1.0,800,3090,1.0,0,0,2,2,0.0,1925,0.0,98118
4826,5437820080,215000.0,3,1.0,1260,7897,1.0,0,0,3,3,0.0,1979,0.0,98022
4827,8097000380,339900.0,3,2.5,2420,7423,2.0,0,0,3,4,0.0,1990,0.0,98092
4828,2591010290,285000.0,1,1.5,810,3211,2.0,0,0,2,3,0.0,1982,0.0,98033
4829,1324300380,550000.0,3,1.0,1600,5000,2.0,0,0,3,3,490.0,1947,0.0,98107
4830,3226049478,430000.0,4,1.0,1350,9000,2.0,0,0,2,3,0.0,1964,0.0,98103
4831,7941500170,219000.0,3,1.0,970,7790,1.0,0,0,3,2,0.0,1967,0.0,98003
4832,7522500005,555000.0,2,1.5,1780,4750,1.0,0,0,2,3,700.0,1947,0.0,98117
4833,1545801630,233000.0,3,2.0,1350,7686,1.0,0,0,3,3,0.0,1989,0.0,98038
4834,5151600480,248000.0,3,1.75,1840,19501,1.0,0,0,2,4,570.0,1972,0.0,98003
4835,2731600080,454000.0,5,2.25,2550,9200,1.0,0,0,2,4,970.0,1975,0.0,98166
4836,2804600010,950000.0,4,2.5,1700,4418,2.0,0,0,3,4,0.0,1931,2000.0,98112
4837,8899210680,359000.0,3,2.5,2430,7857,2.0,0,0,4,4,700.0,1980,0.0,98055
4838,6649300190,407500.0,5,2.0,2740,8230,2.0,0,0,3,3,530.0,1962,0.0,98155
4839,1312200080,224000.0,3,1.5,1560,7300,1.0,0,0,2,3,520.0,1964,0.0,98001
4840,1721801025,210000.0,2,1.0,1040,4590,1.0,0,0,3,3,0.0,1954,0.0,98146
4841,7942200050,261000.0,4,1.75,1820,9824,1.0,0,0,4,3,0.0,1968,0.0,98042
4842,9528100963,719000.0,3,3.0,1833,1706,3.0,0,0,3,5,0.0,1998,0.0,98115
4843,9297301495,440000.0,3,2.5,2160,3738,2.0,0,0,3,4,0.0,1994,0.0,98126
4844,192300020,525000.0,3,2.75,2100,10362,2.0,0,0,3,5,590.0,1998,0.0,98045
4845,9477100170,375000.0,3,1.5,1370,9720,2.0,0,0,3,3,0.0,1968,0.0,98034
4846,6705120280,428000.0,2,2.5,1414,1960,2.0,0,0,3,4,0.0,1986,0.0,98006
4847,7203220050,988830.0,5,3.25,4115,7910,2.0,0,0,3,5,0.0,2014,0.0,98053
4848,6858700225,199950.0,3,1.75,1550,6225,1.0,0,0,2,3,0.0,1949,0.0,98002
4849,8712100605,840000.0,4,2.25,2100,3671,2.0,0,0,3,4,350.0,1929,0.0,98112
4850,5702380500,285000.0,3,1.75,1160,7006,1.0,0,0,2,3,0.0,1992,0.0,98022
4851,6181430280,330000.0,5,2.5,3597,4972,2.0,0,0,3,3,0.0,2006,0.0,98001
4852,7138000170,147500.0,3,1.5,1230,10125,1.0,0,0,3,3,0.0,1960,0.0,98198
4853,6669010290,320000.0,4,2.5,2190,7125,2.0,0,0,4,4,0.0,1978,0.0,98032
4854,5706200280,382500.0,3,1.75,1040,9000,1.0,0,0,2,3,0.0,1967,0.0,98027
4855,1338300170,2050000.0,5,4.0,4690,8208,2.0,0,0,3,5,1650.0,1926,0.0,98112
4856,8562800250,596000.0,4,2.25,2270,10000,1.0,0,0,4,4,550.0,1974,0.0,98006
4857,109210280,220000.0,4,2.25,1950,7280,2.0,0,0,2,4,0.0,1979,0.0,98023
4858,3216900080,325000.0,3,2.5,1880,6818,2.0,0,0,3,4,0.0,1993,0.0,98031
4859,629500170,679950.0,4,2.5,2850,5664,2.0,0,0,3,5,0.0,2001,0.0,98075
4860,5272200005,175000.0,2,1.0,1160,6911,1.0,0,0,3,3,0.0,1947,0.0,98125
4861,7205000080,268000.0,3,1.75,1370,10050,1.0,0,2,2,3,0.0,1966,0.0,98023
4862,1117200170,715000.0,4,3.5,3260,110579,2.0,0,0,3,6,0.0,1997,0.0,98053
4863,5561300480,600000.0,7,2.25,3170,36384,2.0,0,0,3,4,0.0,1969,0.0,98027
4864,3293400010,950000.0,5,2.5,3450,35880,2.0,0,0,3,7,0.0,1992,0.0,98052
4865,3421059049,475000.0,2,1.75,1490,224334,1.0,0,1,3,4,0.0,1983,0.0,98092
4866,524069049,700000.0,3,1.5,1460,78408,1.0,0,0,2,3,0.0,1963,0.0,98075
4867,1524079093,275000.0,3,1.75,1300,20700,1.0,0,0,3,3,0.0,1962,0.0,98024
4868,1524079093,369500.0,3,1.75,1300,20700,1.0,0,0,3,3,0.0,1962,0.0,98024
4869,3832710680,215000.0,4,2.0,1540,7575,1.0,0,0,2,3,500.0,1978,0.0,98032
4870,686200840,593450.0,4,2.25,2130,7172,2.0,0,0,2,4,0.0,1964,0.0,98008
4871,8682310460,498800.0,2,1.75,1350,4614,1.0,0,0,3,4,0.0,2008,0.0,98053
4872,446000190,849000.0,5,3.25,2450,6534,2.0,0,0,3,4,680.0,1951,2014.0,98115
4873,8805900430,1150000.0,4,2.5,1940,4875,2.0,0,0,2,5,0.0,1925,0.0,98112
4874,3629921060,825000.0,5,2.5,2890,5110,2.0,0,1,3,5,0.0,2003,0.0,98029
4875,8856890020,265000.0,3,1.75,1680,9769,1.0,0,0,3,4,340.0,1989,0.0,98058
4876,2115510470,285000.0,4,2.25,1960,10400,1.0,0,0,2,4,740.0,1985,0.0,98023
4877,1545803890,240000.0,3,1.75,1590,7931,1.0,0,0,3,3,400.0,1979,0.0,98038
4878,3322049126,261000.0,4,1.0,1390,17739,1.0,0,0,3,3,0.0,1958,0.0,98003
4879,6669020500,330000.0,4,1.75,2440,7350,1.0,0,0,3,4,830.0,1978,0.0,98032
4880,3832710840,250000.0,4,2.0,1850,7560,1.0,0,0,2,3,310.0,1978,0.0,98032
4881,7212651950,350000.0,4,2.5,2800,9538,2.0,0,0,3,4,0.0,1993,0.0,98003
4882,1331900020,930000.0,3,2.5,3780,35273,2.0,0,0,3,6,0.0,1986,0.0,98072
4883,7140200380,275000.0,3,2.0,1910,8050,1.0,0,0,2,3,910.0,1980,0.0,98030
4884,7972601235,325000.0,4,2.25,2460,7620,1.0,0,0,3,3,1230.0,1969,0.0,98106
4885,2848700585,255000.0,1,1.0,810,5000,1.0,0,2,3,3,220.0,1936,0.0,98106
4886,6132600380,562200.0,3,1.5,1900,5250,1.0,0,0,2,3,400.0,1943,0.0,98117
4887,2424059127,952000.0,2,1.75,3490,88909,1.0,0,3,3,6,1170.0,1980,0.0,98006
4888,2591830130,365000.0,3,2.5,2200,7350,1.0,0,0,4,4,630.0,1988,0.0,98058
4889,1771100130,332900.0,3,1.5,1190,11996,1.0,0,0,2,3,0.0,1969,0.0,98077
4890,8856700190,721000.0,3,2.25,2040,18360,2.0,0,0,2,4,0.0,1983,0.0,98052
